1.8370 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.4804 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002529F92CAC0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002529ECC2E20>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.4805 	EXP 	window1: mouseVisible = True
9.4805 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.4806 	EXP 	window1: recordFrameIntervals = False
9.6469 	EXP 	window1: recordFrameIntervals = True
9.8307 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
9.8308 	EXP 	window1: recordFrameIntervals = False
9.9180 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
12.1191 	EXP 	Created cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
12.1267 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='images/target.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
12.1270 	EXP 	window1: mouseVisible = True
12.1357 	EXP 	Imported C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/conditions.xlsx as conditions, 10 conditions, 3 params
12.1373 	EXP 	Created sequence: random, trialTypes=10, nReps=2, seed=None
12.1375 	EXP 	New trial (rep=0, index=0): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
12.2340 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
12.2340 	EXP 	cue: autoDraw = True
12.8508 	EXP 	target: autoDraw = True
12.9339 	EXP 	cue: autoDraw = False
13.2680 	DATA 	Mouse: Left button down, pos=(472,540)
13.2702 	EXP 	New trial (rep=0, index=1): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
13.2846 	EXP 	cue: autoDraw = False
13.2846 	EXP 	target: autoDraw = False
13.2846 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
13.2846 	EXP 	cue: autoDraw = True
13.3687 	DATA 	Mouse:  Left button up, pos=(472,540)
13.9681 	EXP 	target: autoDraw = True
13.9846 	EXP 	cue: autoDraw = False
14.6864 	DATA 	Mouse: Left button down, pos=(446,520)
14.6894 	EXP 	New trial (rep=0, index=2): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': 0.5, 'is_valid': 'valid'}
14.7194 	EXP 	cue: autoDraw = False
14.7194 	EXP 	target: autoDraw = False
14.7194 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
14.7194 	EXP 	cue: autoDraw = True
14.8034 	DATA 	Mouse:  Left button up, pos=(446,520)
15.4029 	EXP 	target: autoDraw = True
15.4196 	EXP 	cue: autoDraw = False
15.6201 	DATA 	Mouse: Left button down, pos=(1418,578)
15.6216 	EXP 	New trial (rep=0, index=3): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': 0.5, 'is_valid': 'invalid'}
15.6370 	EXP 	cue: autoDraw = False
15.6370 	EXP 	target: autoDraw = False
15.6370 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
15.6370 	EXP 	cue: autoDraw = True
15.7040 	DATA 	Mouse:  Left button up, pos=(1418,578)
16.3204 	EXP 	target: autoDraw = True
16.3372 	EXP 	cue: autoDraw = False
16.9549 	DATA 	Mouse: Left button down, pos=(1398,546)
16.9563 	EXP 	New trial (rep=0, index=4): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': 0.5, 'is_valid': 'valid'}
16.9717 	EXP 	cue: autoDraw = False
16.9717 	EXP 	target: autoDraw = False
16.9717 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
16.9717 	EXP 	cue: autoDraw = True
17.0220 	DATA 	Mouse:  Left button up, pos=(1398,546)
17.6551 	EXP 	target: autoDraw = True
17.6718 	EXP 	cue: autoDraw = False
18.0726 	DATA 	Mouse: Left button down, pos=(1478,563)
18.0740 	EXP 	New trial (rep=0, index=5): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': 0.5, 'is_valid': 'valid'}
18.0895 	EXP 	cue: autoDraw = False
18.0895 	EXP 	target: autoDraw = False
18.0895 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
18.0895 	EXP 	cue: autoDraw = True
18.1569 	DATA 	Mouse:  Left button up, pos=(1478,563)
18.7729 	EXP 	target: autoDraw = True
18.7894 	EXP 	cue: autoDraw = False
19.1740 	DATA 	Mouse: Left button down, pos=(1540,560)
19.1759 	EXP 	New trial (rep=0, index=6): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': -0.5, 'is_valid': 'invalid'}
19.1906 	EXP 	cue: autoDraw = False
19.1906 	EXP 	target: autoDraw = False
19.1906 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
19.1906 	EXP 	cue: autoDraw = True
19.2577 	DATA 	Mouse:  Left button up, pos=(1536,560)
19.8740 	EXP 	target: autoDraw = True
19.8906 	EXP 	cue: autoDraw = False
20.3248 	DATA 	Mouse: Left button down, pos=(287,556)
20.3263 	EXP 	New trial (rep=0, index=7): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
20.3416 	EXP 	cue: autoDraw = False
20.3416 	EXP 	target: autoDraw = False
20.3416 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
20.3416 	EXP 	cue: autoDraw = True
20.4256 	DATA 	Mouse:  Left button up, pos=(286,554)
21.0251 	EXP 	target: autoDraw = True
21.0418 	EXP 	cue: autoDraw = False
21.4426 	DATA 	Mouse: Left button down, pos=(361,515)
21.4441 	EXP 	New trial (rep=0, index=8): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
21.4594 	EXP 	cue: autoDraw = False
21.4594 	EXP 	target: autoDraw = False
21.4594 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
21.4594 	EXP 	cue: autoDraw = True
21.5266 	DATA 	Mouse:  Left button up, pos=(361,515)
22.1430 	EXP 	target: autoDraw = True
22.1596 	EXP 	cue: autoDraw = False
22.4770 	DATA 	Mouse: Left button down, pos=(366,527)
22.4784 	EXP 	New trial (rep=0, index=9): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': 0.5, 'is_valid': 'valid'}
22.4941 	EXP 	cue: autoDraw = False
22.4941 	EXP 	target: autoDraw = False
22.4941 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
22.4941 	EXP 	cue: autoDraw = True
22.5609 	DATA 	Mouse:  Left button up, pos=(366,527)
23.1773 	EXP 	target: autoDraw = True
23.1938 	EXP 	cue: autoDraw = False
23.4113 	DATA 	Mouse: Left button down, pos=(1449,591)
23.4128 	EXP 	New trial (rep=1, index=0): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
23.4281 	EXP 	cue: autoDraw = False
23.4281 	EXP 	target: autoDraw = False
