1.7807 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.3418 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FB39ADEAC0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FB3B3D6E50>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.3420 	EXP 	window1: mouseVisible = True
10.3420 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.3420 	EXP 	window1: recordFrameIntervals = False
10.5078 	EXP 	window1: recordFrameIntervals = True
10.6909 	EXP 	Screen (0) actual frame rate measured at 59.97Hz
10.6909 	EXP 	window1: recordFrameIntervals = False
10.7765 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
12.8711 	EXP 	Created cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
12.8787 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='images/target.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
12.8788 	EXP 	window1: mouseVisible = True
12.8968 	EXP 	Created feedbackTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedbackTxt', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.9034 	EXP 	Imported C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/conditions.xlsx as conditions, 10 conditions, 3 params
12.9039 	EXP 	Created sequence: random, trialTypes=10, nReps=2, seed=None
12.9042 	EXP 	New trial (rep=0, index=0): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': -0.5, 'is_valid': 'invalid'}
12.9278 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
12.9278 	EXP 	cue: autoDraw = True
13.6112 	EXP 	target: autoDraw = True
13.6277 	EXP 	cue: autoDraw = False
14.2452 	DATA 	Mouse: Left button down, pos=(471,531)
14.2950 	EXP 	cue: autoDraw = False
14.2950 	EXP 	target: autoDraw = False
14.2950 	EXP 	feedbackTxt: height = 0.05
14.2950 	EXP 	feedbackTxt: height = 0.05
14.2950 	EXP 	feedbackTxt: height = 0.05
14.2950 	EXP 	feedbackTxt: text = 'RT was: 0.634'
14.2950 	EXP 	feedbackTxt: autoDraw = True
14.3295 	DATA 	Mouse:  Left button up, pos=(471,531)
15.2631 	EXP 	New trial (rep=0, index=1): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
15.2795 	EXP 	feedbackTxt: autoDraw = False
15.2795 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
15.2795 	EXP 	cue: autoDraw = True
15.9634 	EXP 	target: autoDraw = True
15.9795 	EXP 	cue: autoDraw = False
16.4150 	DATA 	Mouse: Left button down, pos=(306,589)
16.4303 	EXP 	cue: autoDraw = False
16.4303 	EXP 	target: autoDraw = False
16.4303 	EXP 	feedbackTxt: height = 0.05
16.4303 	EXP 	feedbackTxt: height = 0.05
16.4303 	EXP 	feedbackTxt: height = 0.05
16.4303 	EXP 	feedbackTxt: text = 'RT was: 0.452'
16.4303 	EXP 	feedbackTxt: autoDraw = True
16.4982 	DATA 	Mouse:  Left button up, pos=(306,589)
17.4150 	EXP 	New trial (rep=0, index=2): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
17.4321 	EXP 	feedbackTxt: autoDraw = False
17.4321 	EXP 	feedbackTxt: autoDraw = False
17.4321 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
17.4321 	EXP 	cue: autoDraw = True
18.1151 	EXP 	target: autoDraw = True
18.1322 	EXP 	cue: autoDraw = False
18.4331 	DATA 	Mouse: Left button down, pos=(462,551)
18.4487 	EXP 	cue: autoDraw = False
18.4487 	EXP 	target: autoDraw = False
18.4487 	EXP 	feedbackTxt: height = 0.05
18.4487 	EXP 	feedbackTxt: height = 0.05
18.4487 	EXP 	feedbackTxt: height = 0.05
18.4487 	EXP 	feedbackTxt: text = 'RT was: 0.318'
18.4487 	EXP 	feedbackTxt: autoDraw = True
18.5174 	DATA 	Mouse:  Left button up, pos=(462,551)
19.4341 	EXP 	New trial (rep=0, index=3): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': -0.5, 'is_valid': 'valid'}
19.4502 	EXP 	feedbackTxt: autoDraw = False
19.4502 	EXP 	feedbackTxt: autoDraw = False
19.4502 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
19.4502 	EXP 	cue: autoDraw = True
20.1343 	EXP 	target: autoDraw = True
20.1504 	EXP 	cue: autoDraw = False
20.4684 	DATA 	Mouse: Left button down, pos=(469,519)
20.4840 	EXP 	cue: autoDraw = False
20.4840 	EXP 	target: autoDraw = False
20.4840 	EXP 	feedbackTxt: height = 0.05
20.4840 	EXP 	feedbackTxt: height = 0.05
20.4840 	EXP 	feedbackTxt: height = 0.05
20.4840 	EXP 	feedbackTxt: text = 'RT was: 0.334'
20.4840 	EXP 	feedbackTxt: autoDraw = True
20.5529 	DATA 	Mouse:  Left button up, pos=(469,519)
21.4694 	EXP 	New trial (rep=0, index=4): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png', 'target_x': 0.5, 'is_valid': 'valid'}
21.4859 	EXP 	feedbackTxt: autoDraw = False
21.4859 	EXP 	feedbackTxt: autoDraw = False
21.4859 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_right.png'
21.4859 	EXP 	cue: autoDraw = True
22.1696 	EXP 	target: autoDraw = True
22.1857 	EXP 	cue: autoDraw = False
22.4534 	DATA 	Mouse: Left button down, pos=(1431,579)
22.4698 	EXP 	cue: autoDraw = False
22.4698 	EXP 	target: autoDraw = False
22.4698 	EXP 	feedbackTxt: height = 0.05
22.4698 	EXP 	feedbackTxt: height = 0.05
22.4698 	EXP 	feedbackTxt: height = 0.05
22.4698 	EXP 	feedbackTxt: text = 'RT was: 0.284'
22.4698 	EXP 	feedbackTxt: autoDraw = True
22.5375 	DATA 	Mouse:  Left button up, pos=(1431,579)
23.4543 	EXP 	New trial (rep=0, index=5): {'cue_file': 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png', 'target_x': 0.5, 'is_valid': 'invalid'}
23.4715 	EXP 	feedbackTxt: autoDraw = False
23.4715 	EXP 	feedbackTxt: autoDraw = False
23.4715 	EXP 	cue: image = 'C:/Users/kerry/Documents/Kyle Files/PsychoPyProjects/posnerFiles/images/arrow_left.png'
23.4715 	EXP 	cue: autoDraw = True
24.1544 	EXP 	target: autoDraw = True
24.1715 	EXP 	cue: autoDraw = False
24.6891 	DATA 	Mouse: Left button down, pos=(1507,592)
24.7047 	EXP 	cue: autoDraw = False
